date,tenor_years,source_file,observed,tp,risk_neutral
2022-08-31,2,inputs/tp_2y.png,7.831541218637994,0.9050179211469539,6.926523297491039
2022-09-30,2,inputs/tp_2y.png,8.013165150261921,0.5059277639922892,7.507237386269631
2022-10-31,2,inputs/tp_2y.png,8.342638544251443,0.7981803143093386,7.544458229942104
2022-11-30,2,inputs/tp_2y.png,8.102081610146131,0.6451612903225806,7.45692031982355
2022-12-31,2,inputs/tp_2y.png,7.943548387096774,0.8064516129032258,7.137096774193548
2023-01-31,2,inputs/tp_2y.png,7.943548387096774,0.8229942100909818,7.1205541770057925
2023-02-28,2,inputs/tp_2y.png,8.16859663633857,1.2565481113868175,6.912048524951753
2023-03-31,2,inputs/tp_2y.png,8.321615660325337,1.1793493245106161,7.142266335814721
2023-04-30,2,inputs/tp_2y.png,8.185483870967742,1.129032258064516,7.056451612903226
2023-05-31,2,inputs/tp_2y.png,8.10483870967742,1.129032258064516,6.975806451612904
2023-06-30,2,inputs/tp_2y.png,8.317135373586982,1.2903225806451613,7.026812792941821
2023-07-31,2,inputs/tp_2y.png,8.727253928866828,1.59015715467328,7.137096774193548
2023-08-31,2,inputs/tp_2y.png,9.614006065618957,1.7741935483870968,7.83981251723186
2023-09-30,2,inputs/tp_2y.png,11.008064516129021,1.379928315412189,9.628136200716833
2023-10-31,2,inputs/tp_2y.png,12.29425144747725,1.0504549214226655,11.243796526054584
2023-11-30,2,inputs/tp_2y.png,11.895161290322582,1.9547835676867877,9.940377722635795
2023-12-31,2,inputs/tp_2y.png,12.074028122415218,2.9266611524676023,9.147366969947615
2024-01-31,2,inputs/tp_2y.png,12.527915632754334,2.9838709677419355,9.544044665012398
2024-02-29,2,inputs/tp_2y.png,13.02212572373862,2.9838709677419355,10.038254755996684
2024-03-31,2,inputs/tp_2y.png,13.476013234077746,2.4676040805073103,11.008409153570435
2024-04-30,2,inputs/tp_2y.png,13.869933829611245,2.1381306865177865,11.731803143093458
2024-05-31,2,inputs/tp_2y.png,14.453060380479728,2.3848910945685113,12.068169285911218
2024-06-30,2,inputs/tp_2y.png,15.548662806727316,2.7143644885580347,12.834298318169282
