source_file,tenor_years,pixel_x,observed,tp,risk_neutral
inputs/tp_2y.png,2,307,5.524193548387097,0.8064516129032258,4.717741935483871
inputs/tp_2y.png,2,308,5.524193548387097,0.8064516129032258,4.717741935483871
inputs/tp_2y.png,2,309,5.604838709677419,0.8064516129032258,4.798387096774193
inputs/tp_2y.png,2,310,5.846774193548387,0.8870967741935484,4.959677419354839
inputs/tp_2y.png,2,311,6.088709677419355,0.8870967741935484,5.201612903225807
inputs/tp_2y.png,2,312,6.25,0.8064516129032258,5.443548387096774
inputs/tp_2y.png,2,313,6.169354838709677,0.7258064516129032,5.443548387096774
inputs/tp_2y.png,2,314,6.008064516129032,0.564516129032258,5.443548387096774
inputs/tp_2y.png,2,315,5.766129032258065,0.4838709677419355,5.28225806451613
inputs/tp_2y.png,2,316,5.524193548387097,0.4032258064516129,5.120967741935484
inputs/tp_2y.png,2,317,5.32258064516129,0.564516129032258,4.758064516129032
inputs/tp_2y.png,2,318,5.080645161290322,0.7258064516129032,4.354838709677419
inputs/tp_2y.png,2,319,4.959677419354839,0.8870967741935484,4.072580645161291
inputs/tp_2y.png,2,320,4.879032258064516,1.0483870967741937,3.830645161290322
inputs/tp_2y.png,2,321,4.798387096774193,1.0483870967741937,3.749999999999999
inputs/tp_2y.png,2,322,4.717741935483871,1.0483870967741937,3.669354838709677
inputs/tp_2y.png,2,323,4.67741935483871,0.967741935483871,3.709677419354839
inputs/tp_2y.png,2,324,4.637096774193548,0.8870967741935484,3.7499999999999996
inputs/tp_2y.png,2,325,4.637096774193548,0.7258064516129032,3.911290322580645
inputs/tp_2y.png,2,326,4.556451612903226,0.564516129032258,3.991935483870968
inputs/tp_2y.png,2,327,4.556451612903226,0.4032258064516129,4.153225806451613
inputs/tp_2y.png,2,328,4.516129032258064,0.24193548387096775,4.274193548387096
inputs/tp_2y.png,2,329,4.516129032258064,0.3225806451612903,4.193548387096774
inputs/tp_2y.png,2,330,4.556451612903226,0.4032258064516129,4.153225806451613
inputs/tp_2y.png,2,331,4.556451612903226,0.4838709677419355,4.07258064516129
inputs/tp_2y.png,2,332,4.556451612903226,0.564516129032258,3.991935483870968
inputs/tp_2y.png,2,333,4.596774193548387,0.6451612903225806,3.9516129032258065
inputs/tp_2y.png,2,334,4.596774193548387,0.6451612903225806,3.9516129032258065
inputs/tp_2y.png,2,335,4.596774193548387,0.6451612903225806,3.9516129032258065
inputs/tp_2y.png,2,336,4.637096774193548,0.6451612903225806,3.9919354838709675
inputs/tp_2y.png,2,337,4.637096774193548,0.6451612903225806,3.9919354838709675
inputs/tp_2y.png,2,338,4.637096774193548,0.6451612903225806,3.9919354838709675
inputs/tp_2y.png,2,339,4.637096774193548,0.6451612903225806,3.9919354838709675
inputs/tp_2y.png,2,340,4.637096774193548,0.6451612903225806,3.9919354838709675
inputs/tp_2y.png,2,341,4.637096774193548,0.6451612903225806,3.9919354838709675
inputs/tp_2y.png,2,342,4.637096774193548,0.6451612903225806,3.9919354838709675
inputs/tp_2y.png,2,343,4.637096774193548,0.6451612903225806,3.9919354838709675
inputs/tp_2y.png,2,344,4.637096774193548,0.6451612903225806,3.9919354838709675
inputs/tp_2y.png,2,345,4.637096774193548,0.6451612903225806,3.9919354838709675
inputs/tp_2y.png,2,346,4.637096774193548,0.6451612903225806,3.9919354838709675
inputs/tp_2y.png,2,347,4.637096774193548,0.7258064516129032,3.911290322580645
inputs/tp_2y.png,2,348,4.67741935483871,0.7258064516129032,3.951612903225807
inputs/tp_2y.png,2,349,4.67741935483871,0.8064516129032258,3.870967741935484
inputs/tp_2y.png,2,350,4.67741935483871,0.7258064516129032,3.951612903225807
inputs/tp_2y.png,2,351,4.717741935483871,0.7258064516129032,3.991935483870968
inputs/tp_2y.png,2,352,4.717741935483871,0.6451612903225806,4.07258064516129
inputs/tp_2y.png,2,353,4.717741935483871,0.7258064516129032,3.991935483870968
inputs/tp_2y.png,2,354,4.798387096774193,0.8064516129032258,3.991935483870967
inputs/tp_2y.png,2,355,4.879032258064516,0.8870967741935484,3.9919354838709675
inputs/tp_2y.png,2,356,4.959677419354839,0.967741935483871,3.991935483870968
inputs/tp_2y.png,2,357,5.0,1.0483870967741937,3.951612903225806
inputs/tp_2y.png,2,358,5.080645161290322,1.2096774193548387,3.870967741935483
inputs/tp_2y.png,2,359,5.201612903225807,1.370967741935484,3.830645161290323
inputs/tp_2y.png,2,360,5.362903225806451,1.532258064516129,3.830645161290322
inputs/tp_2y.png,2,361,5.483870967741936,1.6935483870967745,3.7903225806451615
inputs/tp_2y.png,2,362,5.604838709677419,1.6935483870967745,3.9112903225806446
inputs/tp_2y.png,2,363,5.685483870967742,1.6935483870967745,3.9919354838709675
inputs/tp_2y.png,2,364,5.766129032258065,1.6935483870967745,4.07258064516129
inputs/tp_2y.png,2,365,5.846774193548387,1.6935483870967745,4.153225806451612
inputs/tp_2y.png,2,366,5.846774193548387,1.6935483870967745,4.153225806451612
inputs/tp_2y.png,2,367,5.92741935483871,1.6129032258064515,4.314516129032258
inputs/tp_2y.png,2,368,5.967741935483871,1.6129032258064515,4.35483870967742
inputs/tp_2y.png,2,369,6.008064516129032,1.6129032258064515,4.39516129032258
inputs/tp_2y.png,2,370,6.088709677419355,1.6129032258064515,4.475806451612904
inputs/tp_2y.png,2,371,6.169354838709677,1.6935483870967745,4.475806451612902
inputs/tp_2y.png,2,372,6.25,1.6935483870967745,4.556451612903226
inputs/tp_2y.png,2,373,6.411290322580646,1.7741935483870968,4.637096774193549
inputs/tp_2y.png,2,374,6.491935483870968,1.7741935483870968,4.717741935483871
inputs/tp_2y.png,2,375,6.612903225806452,1.6935483870967745,4.919354838709678
inputs/tp_2y.png,2,376,6.693548387096775,1.6935483870967745,5.0
inputs/tp_2y.png,2,377,6.733870967741935,1.6129032258064515,5.120967741935484
inputs/tp_2y.png,2,378,6.814516129032258,1.4516129032258065,5.362903225806452
inputs/tp_2y.png,2,379,6.814516129032258,1.2096774193548387,5.604838709677419
inputs/tp_2y.png,2,380,6.814516129032258,1.0483870967741937,5.766129032258064
inputs/tp_2y.png,2,381,6.814516129032258,0.8870967741935484,5.92741935483871
inputs/tp_2y.png,2,382,6.814516129032258,0.8064516129032258,6.008064516129032
inputs/tp_2y.png,2,383,6.895161290322581,0.8064516129032258,6.088709677419355
inputs/tp_2y.png,2,384,6.935483870967742,0.8064516129032258,6.129032258064516
inputs/tp_2y.png,2,385,6.975806451612904,0.7258064516129032,6.250000000000001
inputs/tp_2y.png,2,386,7.056451612903227,0.8064516129032258,6.250000000000001
inputs/tp_2y.png,2,387,7.137096774193548,0.8870967741935484,6.25
inputs/tp_2y.png,2,388,7.298387096774193,1.0483870967741937,6.249999999999999
inputs/tp_2y.png,2,389,7.459677419354839,1.129032258064516,6.330645161290323
inputs/tp_2y.png,2,390,7.620967741935483,1.2903225806451613,6.330645161290322
inputs/tp_2y.png,2,391,7.741935483870968,1.370967741935484,6.370967741935484
inputs/tp_2y.png,2,392,7.983870967741935,1.4516129032258065,6.532258064516128
inputs/tp_2y.png,2,393,8.225806451612904,1.6129032258064515,6.612903225806452
inputs/tp_2y.png,2,394,8.42741935483871,1.6935483870967745,6.733870967741936
inputs/tp_2y.png,2,395,8.588709677419356,1.6129032258064515,6.975806451612904
inputs/tp_2y.png,2,396,8.669354838709678,1.532258064516129,7.137096774193549
inputs/tp_2y.png,2,397,8.669354838709678,1.532258064516129,7.137096774193549
inputs/tp_2y.png,2,398,8.669354838709678,1.4516129032258065,7.217741935483872
